Country_iso3,Nosector,Sector,ARGs1,ARGs2,ARGs3,ARGs4,ARGs5,ARGs6,ARGs7,ARGs8,ARGs9,ARGs10,ARGs11,ARGs12,ARGs13,ARGs14,ARGs15,ARGs16,ARGs17,ARGs18,ARGs19,ARGs20,ARGs21,ARGs22,ARGs23,ARGs24,ARGs25,ARGs26,ARGs27,ARGs28,ARGs29,ARGs30,ARGs31,ARGs32,ARGs33,ARGs34,ARGs35,ARGs36,ARGs37,ARGs38,ARGs39,ARGs40,BRAs1,BRAs2,BRAs3,BRAs4,BRAs5,BRAs6,BRAs7,BRAs8,BRAs9,BRAs10,BRAs11,BRAs12,BRAs13,BRAs14,BRAs15,BRAs16,BRAs17,BRAs18,BRAs19,BRAs20,BRAs21,BRAs22,BRAs23,BRAs24,BRAs25,BRAs26,BRAs27,BRAs28,BRAs29,BRAs30,BRAs31,BRAs32,BRAs33,BRAs34,BRAs35,BRAs36,BRAs37,BRAs38,BRAs39,BRAs40,BOLs1,BOLs2,BOLs3,BOLs4,BOLs5,BOLs6,BOLs7,BOLs8,BOLs9,BOLs10,BOLs11,BOLs12,BOLs13,BOLs14,BOLs15,BOLs16,BOLs17,BOLs18,BOLs19,BOLs20,BOLs21,BOLs22,BOLs23,BOLs24,BOLs25,BOLs26,BOLs27,BOLs28,BOLs29,BOLs30,BOLs31,BOLs32,BOLs33,BOLs34,BOLs35,BOLs36,BOLs37,BOLs38,BOLs39,BOLs40,CHLs1,CHLs2,CHLs3,CHLs4,CHLs5,CHLs6,CHLs7,CHLs8,CHLs9,CHLs10,CHLs11,CHLs12,CHLs13,CHLs14,CHLs15,CHLs16,CHLs17,CHLs18,CHLs19,CHLs20,CHLs21,CHLs22,CHLs23,CHLs24,CHLs25,CHLs26,CHLs27,CHLs28,CHLs29,CHLs30,CHLs31,CHLs32,CHLs33,CHLs34,CHLs35,CHLs36,CHLs37,CHLs38,CHLs39,CHLs40,COLs1,COLs2,COLs3,COLs4,COLs5,COLs6,COLs7,COLs8,COLs9,COLs10,COLs11,COLs12,COLs13,COLs14,COLs15,COLs16,COLs17,COLs18,COLs19,COLs20,COLs21,COLs22,COLs23,COLs24,COLs25,COLs26,COLs27,COLs28,COLs29,COLs30,COLs31,COLs32,COLs33,COLs34,COLs35,COLs36,COLs37,COLs38,COLs39,COLs40,ECUs1,ECUs2,ECUs3,ECUs4,ECUs5,ECUs6,ECUs7,ECUs8,ECUs9,ECUs10,ECUs11,ECUs12,ECUs13,ECUs14,ECUs15,ECUs16,ECUs17,ECUs18,ECUs19,ECUs20,ECUs21,ECUs22,ECUs23,ECUs24,ECUs25,ECUs26,ECUs27,ECUs28,ECUs29,ECUs30,ECUs31,ECUs32,ECUs33,ECUs34,ECUs35,ECUs36,ECUs37,ECUs38,ECUs39,ECUs40,PRYs1,PRYs2,PRYs3,PRYs4,PRYs5,PRYs6,PRYs7,PRYs8,PRYs9,PRYs10,PRYs11,PRYs12,PRYs13,PRYs14,PRYs15,PRYs16,PRYs17,PRYs18,PRYs19,PRYs20,PRYs21,PRYs22,PRYs23,PRYs24,PRYs25,PRYs26,PRYs27,PRYs28,PRYs29,PRYs30,PRYs31,PRYs32,PRYs33,PRYs34,PRYs35,PRYs36,PRYs37,PRYs38,PRYs39,PRYs40,PERs1,PERs2,PERs3,PERs4,PERs5,PERs6,PERs7,PERs8,PERs9,PERs10,PERs11,PERs12,PERs13,PERs14,PERs15,PERs16,PERs17,PERs18,PERs19,PERs20,PERs21,PERs22,PERs23,PERs24,PERs25,PERs26,PERs27,PERs28,PERs29,PERs30,PERs31,PERs32,PERs33,PERs34,PERs35,PERs36,PERs37,PERs38,PERs39,PERs40,URYs1,URYs2,URYs3,URYs4,URYs5,URYs6,URYs7,URYs8,URYs9,URYs10,URYs11,URYs12,URYs13,URYs14,URYs15,URYs16,URYs17,URYs18,URYs19,URYs20,URYs21,URYs22,URYs23,URYs24,URYs25,URYs26,URYs27,URYs28,URYs29,URYs30,URYs31,URYs32,URYs33,URYs34,URYs35,URYs36,URYs37,URYs38,URYs39,URYs40,VENs1,VENs2,VENs3,VENs4,VENs5,VENs6,VENs7,VENs8,VENs9,VENs10,VENs11,VENs12,VENs13,VENs14,VENs15,VENs16,VENs17,VENs18,VENs19,VENs20,VENs21,VENs22,VENs23,VENs24,VENs25,VENs26,VENs27,VENs28,VENs29,VENs30,VENs31,VENs32,VENs33,VENs34,VENs35,VENs36,VENs37,VENs38,VENs39,VENs40,MEXs1,MEXs2,MEXs3,MEXs4,MEXs5,MEXs6,MEXs7,MEXs8,MEXs9,MEXs10,MEXs11,MEXs12,MEXs13,MEXs14,MEXs15,MEXs16,MEXs17,MEXs18,MEXs19,MEXs20,MEXs21,MEXs22,MEXs23,MEXs24,MEXs25,MEXs26,MEXs27,MEXs28,MEXs29,MEXs30,MEXs31,MEXs32,MEXs33,MEXs34,MEXs35,MEXs36,MEXs37,MEXs38,MEXs39,MEXs40,CRIs1,CRIs2,CRIs3,CRIs4,CRIs5,CRIs6,CRIs7,CRIs8,CRIs9,CRIs10,CRIs11,CRIs12,CRIs13,CRIs14,CRIs15,CRIs16,CRIs17,CRIs18,CRIs19,CRIs20,CRIs21,CRIs22,CRIs23,CRIs24,CRIs25,CRIs26,CRIs27,CRIs28,CRIs29,CRIs30,CRIs31,CRIs32,CRIs33,CRIs34,CRIs35,CRIs36,CRIs37,CRIs38,CRIs39,CRIs40,GTMs1,GTMs2,GTMs3,GTMs4,GTMs5,GTMs6,GTMs7,GTMs8,GTMs9,GTMs10,GTMs11,GTMs12,GTMs13,GTMs14,GTMs15,GTMs16,GTMs17,GTMs18,GTMs19,GTMs20,GTMs21,GTMs22,GTMs23,GTMs24,GTMs25,GTMs26,GTMs27,GTMs28,GTMs29,GTMs30,GTMs31,GTMs32,GTMs33,GTMs34,GTMs35,GTMs36,GTMs37,GTMs38,GTMs39,GTMs40,HNDs1,HNDs2,HNDs3,HNDs4,HNDs5,HNDs6,HNDs7,HNDs8,HNDs9,HNDs10,HNDs11,HNDs12,HNDs13,HNDs14,HNDs15,HNDs16,HNDs17,HNDs18,HNDs19,HNDs20,HNDs21,HNDs22,HNDs23,HNDs24,HNDs25,HNDs26,HNDs27,HNDs28,HNDs29,HNDs30,HNDs31,HNDs32,HNDs33,HNDs34,HNDs35,HNDs36,HNDs37,HNDs38,HNDs39,HNDs40,SLVs1,SLVs2,SLVs3,SLVs4,SLVs5,SLVs6,SLVs7,SLVs8,SLVs9,SLVs10,SLVs11,SLVs12,SLVs13,SLVs14,SLVs15,SLVs16,SLVs17,SLVs18,SLVs19,SLVs20,SLVs21,SLVs22,SLVs23,SLVs24,SLVs25,SLVs26,SLVs27,SLVs28,SLVs29,SLVs30,SLVs31,SLVs32,SLVs33,SLVs34,SLVs35,SLVs36,SLVs37,SLVs38,SLVs39,SLVs40,PANs1,PANs2,PANs3,PANs4,PANs5,PANs6,PANs7,PANs8,PANs9,PANs10,PANs11,PANs12,PANs13,PANs14,PANs15,PANs16,PANs17,PANs18,PANs19,PANs20,PANs21,PANs22,PANs23,PANs24,PANs25,PANs26,PANs27,PANs28,PANs29,PANs30,PANs31,PANs32,PANs33,PANs34,PANs35,PANs36,PANs37,PANs38,PANs39,PANs40,NICs1,NICs2,NICs3,NICs4,NICs5,NICs6,NICs7,NICs8,NICs9,NICs10,NICs11,NICs12,NICs13,NICs14,NICs15,NICs16,NICs17,NICs18,NICs19,NICs20,NICs21,NICs22,NICs23,NICs24,NICs25,NICs26,NICs27,NICs28,NICs29,NICs30,NICs31,NICs32,NICs33,NICs34,NICs35,NICs36,NICs37,NICs38,NICs39,NICs40,DOMs1,DOMs2,DOMs3,DOMs4,DOMs5,DOMs6,DOMs7,DOMs8,DOMs9,DOMs10,DOMs11,DOMs12,DOMs13,DOMs14,DOMs15,DOMs16,DOMs17,DOMs18,DOMs19,DOMs20,DOMs21,DOMs22,DOMs23,DOMs24,DOMs25,DOMs26,DOMs27,DOMs28,DOMs29,DOMs30,DOMs31,DOMs32,DOMs33,DOMs34,DOMs35,DOMs36,DOMs37,DOMs38,DOMs39,DOMs40,CONS_ARG,GFCF_ARG,CONS_BRA,GFCF_BRA,CONS_BOL,GFCF_BOL,CONS_CHL,GFCF_CHL,CONS_COL,GFCF_COL,CONS_ECU,GFCF_ECU,CONS_PRY,GFCF_PRY,CONS_PER,GFCF_PER,CONS_URY,GFCF_URY,CONS_VEN,GFCF_VEN,CONS_MEX,GFCF_MEX,CONS_CRI,GFCF_CRI,CONS_GTM,GFCF_GTM,CONS_HND,GFCF_HND,CONS_SLV,GFCF_SLV,CONS_PAN,GFCF_PAN,CONS_NIC,GFCF_NIC,CONS_DOM,GFCF_DOM,EXP_caricom,EXP_USA,EXP_CAN,EXP_UE27,EXP_CHN,EXP_AUS,EXP_BRN,EXP_KHM,EXP_IDN,EXP_JPN,EXP_MYS,EXP_MNG,EXP_MMR,EXP_NZL,EXP_PHL,EXP_KOR,EXP_SGP,EXP_THA,EXP_VNM,EXP_HKG,EXP_LAO,EXP_MAC,EXP_IND,EXP_RUS,EXP_BGD,EXP_BTN,EXP_FJI,EXP_KAZ,EXP_KGZ,EXP_MDV,EXP_NPL,EXP_TUR,EXP_PAK,EXP_LKA,EXP_CUB,EXP_SUR,EXP_ROW,Adjustment,Output
NIC,s01,Agriculture and forestry,0.000171814,0.0,0.0,0.0,9.699e-06,8.947e-06,1.876e-06,0.000222094,1.576e-06,4.0821e-05,6.7793e-05,8.09e-07,1.7098e-05,0.000167599,0.000146077,0.0,2.0173e-05,4.919e-06,1.416e-06,2.7495e-05,8.64e-07,0.0,0.0,7e-09,2.2e-08,0.0,0.0,0.0,3e-09,7.43e-07,0.0,3.9e-08,4.804e-06,0.0,1.666e-06,0.0,0.0,0.0,0.0,1.695e-06,0.001910502,4.0088e-05,0.0,1.694e-06,0.000145743,0.004509574,0.0,0.000430451,0.00024234,3.0504e-05,0.000244035,6.778e-06,1.1862e-05,3.3893e-05,3.5588e-05,0.0,3.5588e-05,0.0,0.0,0.000672792,1.694e-06,2.0336e-05,0.0,6.778e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.694e-06,0.0,0.0,0.0,0.0,0.0,6.778e-06,0.000828704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500789761,0.0,0.0,0.0,0.020667513,4.212993621,0.082670055,0.403811454,0.240061134,0.011128661,0.391092985,0.033385984,0.004769426,0.001589808,0.014308278,0.0,0.0,0.002703998,0.062478166,0.028616556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022257322,0.0,0.0,0.0,0.0,0.0,0.0,0.341808915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.678353309,0.0,0.0,0.0,10.347514152,22.878248214,0.128005683,10.181769371,5.116298675,0.999048352,0.435836613,0.0,0.0,0.873942375,0.013167279,0.0,0.0,0.003149746,0.003255128,0.327042192,0.0,0.0,0.0,0.016305023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217784985,0.0,0.0,0.0,0.013136683,1.014204025,3.474997758,0.000521569,1.2236e-05,1.5577e-05,0.419397324,19.426637649,0.941414356,7.377568244,0.232248619,0.073154792,1.259742856,0.0443977,0.004176824,0.01243611,0.000198705,0.024948334,0.008437459,0.001899311,3.433e-06,0.156652316,0.002375737,3.938e-06,4.27e-07,4.23e-06,9.4423e-05,0.124137692,4.8063e-05,2.951e-06,7.96e-07,1.8503e-05,3.12e-07,3.899e-06,0.170741841,1.329e-06,0.136716485,9.42e-06,1.045e-06,1.43e-07,2.95e-06,0.343459069,1.056310296,0.002003765,0.0,0.0,1.658622264,5.340788841,0.006141393,5.775025844,0.0,0.001205361,0.0,0.00358512,0.000123324,0.034955598,0.0,0.0,0.0,0.034180626,0.0,0.794416427,0.0,0.0,0.0,0.0,0.0,0.002003036,0.0,0.0,0.0,0.0,0.0,0.0,0.01067434,0.000217738,0.0,0.0,5.05e-07,0.0,7.4e-08,0.567379057,0.195509001,0.0,0.0,0.0,1.448110222,0.542007565,0.412254482,0.228652775,0.005782419,0.02852668,0.050238985,0.033384159,6.1369e-05,0.112628072,0.000130015,0.0,0.0,0.001137062,0.000743377,0.000853136,0.00643331,0.0,0.0,1.0086e-05,0.000154107,0.0,0.0,0.0,0.0,0.000957699,0.0,0.0,0.002245052,0.0,0.001977891,4.07e-07,0.0,0.0,7.92e-07,0.107694648,1.878733038,0.017135869,0.0,0.0,0.03798183,2.610158681,0.03417816,0.103382714,0.009014601,0.292017102,0.033379867,0.011032223,0.0,0.004159243,0.000400866,0.0,0.0,0.000748894,0.000203804,4.406e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94e-07,5.652e-06,0.0,0.0,1e-09,1.096e-06,0.0,0.086309023,0.63522166,0.0,0.0,0.0,1.659072399,0.964058935,0.679136753,0.356822103,0.007438012,0.0,0.213313817,0.04954525,0.025571901,0.050055421,0.000252686,0.0,6.4079e-05,5.155e-05,0.000399555,0.0,0.038829214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017507033,0.000181084,0.009069407,0.000252521,0.0,0.001173901,0.005109737,0.406950891,0.066888578,0.000407606,0.0,0.0,0.357387751,0.165425479,0.023473314,0.037180528,0.008212823,0.0,0.0,0.006148839,0.0,0.024207798,0.0,0.0,0.000482777,5.96e-07,7.5121e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001336773,0.0,4.92e-07,1.4e-08,0.0,0.000110992,0.0,0.043220736,222.198721121,1.357768286,0.0,0.091646417,585.774597076,180.188467344,95.716949412,33.653700964,0.003485723,41.791611214,0.003680779,6.780263836,0.02070867,24.34721518,0.0,0.0,0.097607922,0.008736859,0.00399915,0.0,0.211512986,0.0,0.359228845,0.002928642,0.013675477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166370037,0.0,0.355074475,0.0,0.0,0.0,0.184380331,37.810193157,0.116210855,0.683807969,8.667e-05,0.001446591,0.722801864,1.613420486,0.000666127,1.15704894,0.056414809,1.546319961,7.119e-06,4.0304e-05,3.326e-06,6.422e-06,8.5268e-05,2.1621e-05,0.000137596,0.096411414,0.000339416,0.00013374,0.000388035,0.000159866,2.0343e-05,6.4449e-05,4.684e-06,0.0,2.3901e-05,0.0,1.584e-06,0.0,0.0,1.14e-06,0.000663526,0.005436018,0.049145631,0.00613166,0.004668665,0.010211603,0.010681206,0.160477772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013334499672055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22645854949951,0.0,0.0,0.0,16.0429172515869,0.008392347022891,0.507608294487,0.0,3.41139721870422,0.0053151519969105,12.1680870056152,0.0,0.0003944399941246,0.0,635.182006835938,271.510437011719,0.0,0.0,0.0055727218277752,186.027786254883,22.6987247467041,160.44889831543,0.0004675190139096,6.34584712982178,0.0,0.0,0.0,16.8363571166992,0.0,0.0,0.0,0.364689886569977,0.0,1.17514443397522,0.0,0.0,0.0,0.0034309150651097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017218620050698,0.0,20.3844947814941,0.559549570083618,2730.613016371
NIC,s02,Hunting and fishing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.659279054,0.0,0.0,112.502543189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338358730077744,0.0,0.139033228158951,0.0,0.0410727001726627,0.0,2.78346109390259,0.0,0.0349425189197063,0.0,0.0409465096890926,0.0,9.1551685333252,-0.997398555278778,0.0515043772757053,0.0,0.0,15.760669708252,0.0001783790066838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11629994737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0402493588626385,2.65743708610535,148.902920583
